"species"	"LON"	"LAT"	"ADM0_A3"	"climate"	"bioc1"	"bioc2"	"bioc3"	"bioc4"	"bioc5"	"bioc6"	"bioc7"	"bioc8"	"bioc9"	"bioc10"	"bioc11"	"bioc12"	"bioc13"	"bioc14"	"bioc15"	"bioc16"	"bioc17"	"bioc18"	"bioc19"
"Cucurbita_digitata"	-111.21646	32.3363	"USA"	"baseline"	20.88	16.99	46.78	766.03	39.32	3	36.32	29.85	24.27	30.28	11.7	287	52	5	59.69	129	17	103	74
"Cucurbita_digitata"	-111.05143	31.56698	"USA"	"baseline"	18	18.06	51.97	659.09	35.89	1.13	34.76	25.76	20.73	26.25	10.24	441	108	5	83.62	245	24	206	94
"Cucurbita_digitata"	-110.9229	32.56842	"USA"	"baseline"	18.93	15.49	45.81	742.76	36.32	2.51	33.81	27.59	22.15	28.07	10.14	432	69	7	53.02	175	28	140	122
"Cucurbita_digitata"	-110.85186	32.60843	"USA"	"baseline"	17.99	15.22	45.32	738.06	35.46	1.87	33.59	26.59	21.18	27.12	9.28	496	76	7	51.37	194	33	154	143
"Cucurbita_digitata"	-110.802397	32.299008	"USA"	"baseline"	19.87	14.75	45.37	715.86	36.46	3.95	32.51	28.24	22.99	28.76	11.49	362	63	6	59.49	163	23	132	92
"Cucurbita_digitata"	-110.79334	32.29108	"USA"	"baseline"	20.44	15.35	45.44	743.77	37.58	3.8	33.78	29.13	23.79	29.7	11.74	321	58	5	60.94	147	20	120	81
"Cucurbita_digitata"	-110.74407	32.28527	"USA"	"baseline"	19.88	15.79	46.83	724.18	37.2	3.48	33.71	28.38	23.07	28.9	11.42	341	62	6	62.39	159	22	130	84
"Cucurbita_digitata"	-110.73991	32.28579	"USA"	"baseline"	19.88	15.79	46.83	724.18	37.2	3.48	33.71	28.38	23.07	28.9	11.42	341	62	6	62.39	159	22	130	84
"Cucurbita_digitata"	-110.69144	31.99281	"USA"	"baseline"	18.61	16.81	48.69	709.5	36.34	1.82	34.52	26.87	21.71	27.41	10.24	402	89	5	76.73	213	24	179	89
"Cucurbita_digitata"	-110.23419	31.89392	"USA"	"baseline"	17.28	18.84	51.17	708.56	35.86	-0.96	36.81	25.5	20.62	26.13	8.85	341	86	4	92.2	205	22	176	61
"Cucurbita_digitata"	-109.93988	32.09121	"USA"	"baseline"	16.4	18.49	50.23	724.83	35.12	-1.69	36.81	24.78	19.85	25.44	7.78	347	75	6	78.51	188	23	159	74
"Cucurbita_digitata"	-109.691541	32.630812	"USA"	"baseline"	17.06	18.5	48.24	781.44	36.82	-1.54	38.36	26.19	20.63	26.83	7.75	306	55	7	60.71	142	22	115	77
"Cucurbita_digitata"	-109.474	32.76925	"USA"	"baseline"	17.77	19.3	48.81	800.27	37.98	-1.55	39.53	27.23	21.25	27.69	8.19	288	50	5	60.57	134	20	107	72
"Cucurbita_digitata"	-108.7243	32.39514	"USA"	"baseline"	15.31	20	50.16	786.62	35.43	-4.45	39.88	24.43	19.09	25.16	5.95	308	56	6	63.99	150	24	123	70
"Cucurbita_digitata"	-108.67596	32.42311	"USA"	"baseline"	15.05	19.93	50.36	779.41	35.07	-4.51	39.58	24.11	18.75	24.8	5.78	322	60	6	65.5	159	24	130	72
"Cucurbita_digitata"	-108.05022	32.23387	"USA"	"baseline"	15.58	18.57	48.25	788.29	35.15	-3.34	38.48	24.43	15.08	25.41	6.06	275	55	4	71.26	142	19	121	57
"Cucurbita_digitata"	-108.04025	32.2351	"USA"	"baseline"	15.6	18.69	48.4	788.83	35.18	-3.43	38.61	24.46	15.14	25.45	6.07	269	54	4	72.64	141	18	119	56
"Cucurbita_digitata"	-105.025	27.525	"MEX"	"baseline"	19.61	17.8	50.87	616.83	36.41	1.43	34.98	25.31	16.83	26.65	11.73	334	73	4	99.25	211	15	191	23
"Cucurbita_digitata"	-105.025	27.525	"MEX"	"baseline"	19.61	17.8	50.87	616.83	36.41	1.43	34.98	25.31	16.83	26.65	11.73	334	73	4	99.25	211	15	191	23
"Cucurbita_digitata"	-107.625	30.125	"MEX"	"baseline"	16.79	18.46	51.37	649.9	34.6	-1.34	35.94	23.69	16.57	24.7	8.75	306	82	4	103.76	204	16	175	35
"Cucurbita_digitata"	-107.625	30.125	"MEX"	"baseline"	16.79	18.46	51.37	649.9	34.6	-1.34	35.94	23.69	16.57	24.7	8.75	306	82	4	103.76	204	16	175	35
"Cucurbita_digitata"	-107.640023	31.8276	"USA"	"baseline"	17.2	17.53	46.74	782.86	36.16	-1.34	37.5	25.73	17.02	26.84	7.68	236	52	4	81.32	136	17	110	39
"Cucurbita_digitata"	-107.658333	30.191667	"MEX"	"baseline"	16.72	18.4	50.71	667.73	34.56	-1.72	36.28	23.79	16.61	24.78	8.38	299	79	4	102.13	197	16	170	35
"Cucurbita_digitata"	-107.658333	30.191667	"MEX"	"baseline"	16.72	18.4	50.71	667.73	34.56	-1.72	36.28	23.79	16.61	24.78	8.38	299	79	4	102.13	197	16	170	35
"Cucurbita_digitata"	-107.6620956	30.1610886	"MEX"	"baseline"	16.74	18.46	51.08	658.23	34.54	-1.6	36.15	23.71	16.6	24.71	8.54	303	80	4	103.08	201	16	173	35
"Cucurbita_digitata"	-107.667145	31.917579	"USA"	"baseline"	16.87	16.71	45.67	773.98	35.5	-1.09	36.59	25.28	16.65	26.42	7.45	240	53	4	80.56	137	16	112	42
"Cucurbita_digitata"	-107.675	31.875	"USA"	"baseline"	16.9	17.12	46.57	767.98	35.56	-1.19	36.75	25.28	16.62	26.38	7.58	246	55	4	81.88	142	17	116	42
"Cucurbita_digitata"	-107.741667	30.241667	"MEX"	"baseline"	16.45	17.68	49.8	668.55	34.01	-1.48	35.5	23.56	16.23	24.51	8.07	299	78	4	102.87	198	15	171	36
"Cucurbita_digitata"	-107.741667	30.241667	"MEX"	"baseline"	16.45	17.68	49.8	668.55	34.01	-1.48	35.5	23.56	16.23	24.51	8.07	299	78	4	102.87	198	15	171	36
"Cucurbita_digitata"	-107.741667	30.241667	"MEX"	"baseline"	16.45	17.68	49.8	668.55	34.01	-1.48	35.5	23.56	16.23	24.51	8.07	299	78	4	102.87	198	15	171	36
"Cucurbita_digitata"	-107.788133	30.283886	"MEX"	"baseline"	16.05	17.13	49.28	662.6	33.42	-1.33	34.76	23.12	15.72	24.04	7.76	301	77	4	101.52	198	15	171	37
"Cucurbita_digitata"	-107.808333	30.291667	"MEX"	"baseline"	15.98	17.44	49.55	668.66	33.62	-1.58	35.2	23.13	15.67	24.05	7.61	302	77	5	98.8	195	16	169	39
"Cucurbita_digitata"	-107.808333	30.291667	"MEX"	"baseline"	15.98	17.44	49.55	668.66	33.62	-1.58	35.2	23.13	15.67	24.05	7.61	302	77	5	98.8	195	16	169	39
"Cucurbita_digitata"	-107.808333	30.291667	"MEX"	"baseline"	15.98	17.44	49.55	668.66	33.62	-1.58	35.2	23.13	15.67	24.05	7.61	302	77	5	98.8	195	16	169	39
"Cucurbita_digitata"	-107.866667	30.383333	"MEX"	"baseline"	16.17	17.49	49.42	676.05	33.8	-1.6	35.4	23.46	15.85	24.37	7.72	298	76	5	96.72	190	17	163	40
"Cucurbita_digitata"	-107.95	30.35	"MEX"	"baseline"	16.22	17.89	50.28	664.13	33.94	-1.63	35.57	23.37	15.86	24.33	7.98	308	78	5	94.89	193	18	167	43
"Cucurbita_digitata"	-107.962394	30.371122	"MEX"	"baseline"	15.92	17.5	49.91	660.03	33.48	-1.58	35.06	23.03	15.48	23.98	7.73	315	80	5	94.72	197	18	171	45
"Cucurbita_digitata"	-107.975	30.208333	"MEX"	"baseline"	15.16	16.94	49.93	635.97	32.28	-1.65	33.93	22.01	14.65	22.9	7.28	334	84	6	95.12	210	19	184	46
"Cucurbita_digitata"	-107.975	30.208333	"MEX"	"baseline"	15.16	16.94	49.93	635.97	32.28	-1.65	33.93	22.01	14.65	22.9	7.28	334	84	6	95.12	210	19	184	46
"Cucurbita_digitata"	-108.0295715	30.5589829	"MEX"	"baseline"	16.44	17.85	49.61	686.13	34.47	-1.51	35.98	23.84	16.08	24.84	7.93	320	77	6	87.76	192	22	162	47
"Cucurbita_digitata"	-108.04025	32.2351	"USA"	"baseline"	15.6	18.69	48.4	788.83	35.18	-3.43	38.61	24.46	15.14	25.45	6.07	269	54	4	72.64	141	18	119	56
"Cucurbita_digitata"	-108.05022	32.23387	"USA"	"baseline"	15.58	18.57	48.25	788.29	35.15	-3.34	38.48	24.43	15.08	25.41	6.06	275	55	4	71.26	142	19	121	57
"Cucurbita_digitata"	-108.068056	31.001111	"MEX"	"baseline"	16.81	17.72	48.46	719.15	35.26	-1.31	36.57	24.59	16.46	25.69	8	299	69	4	85.37	178	18	144	45
"Cucurbita_digitata"	-108.293333	30.678333	"MEX"	"baseline"	15.91	17.59	49.18	690.23	34.16	-1.61	35.78	23.37	15.35	24.44	7.42	380	86	6	80.3	214	29	182	60
"Cucurbita_digitata"	-108.338823	30.95881	"MEX"	"baseline"	16.33	17.81	49.02	719.93	34.77	-1.56	36.33	24.25	15.78	25.24	7.55	342	77	5	80.02	194	25	162	56
"Cucurbita_digitata"	-108.38	30.735	"MEX"	"baseline"	15.96	17.38	49.19	686.73	34.06	-1.26	35.33	23.43	15.3	24.5	7.57	398	88	6	77.59	219	32	187	65
"Cucurbita_digitata"	-108.421667	30.906667	"MEX"	"baseline"	16.2	17.95	49.36	715.47	34.69	-1.68	36.36	24.09	15.55	25.07	7.48	363	82	5	79.21	203	27	172	62
"Cucurbita_digitata"	-108.427538	31.440663	"USA"	"baseline"	15.9	17.72	48.41	737.47	34.47	-2.14	36.61	24.06	19.88	25.07	6.99	319	70	4	76.4	176	23	145	60
"Cucurbita_digitata"	-108.45	30.81	"MEX"	"baseline"	16.17	17.77	49.36	703.77	34.57	-1.43	36	23.89	15.51	24.91	7.58	382	86	5	78.76	212	29	180	64
"Cucurbita_digitata"	-108.475	31.625	"USA"	"baseline"	16.12	18.45	49.05	755.49	35.15	-2.47	37.62	24.54	20.18	25.47	6.98	294	64	4	76	161	20	132	58
"Cucurbita_digitata"	-108.4811472	32.7806866	"USA"	"baseline"	13.24	19.2	50.48	742.98	32.75	-5.27	38.02	21.91	16.67	22.61	4.45	369	70	7	67.35	187	29	152	80
"Cucurbita_digitata"	-108.51	30.836667	"MEX"	"baseline"	16.03	18.05	49.72	707.48	34.47	-1.84	36.3	23.85	15.37	24.84	7.43	384	86	5	77.45	211	30	180	67
"Cucurbita_digitata"	-108.53115	31.333998	"USA"	"baseline"	16.09	18.28	48.88	742.02	35.07	-2.33	37.4	24.22	20.2	25.31	7.1	324	72	4	77.49	180	22	148	61
"Cucurbita_digitata"	-108.558097	31.417885	"USA"	"baseline"	16.07	18.21	49.06	739.56	34.86	-2.26	37.12	24.28	20.02	25.3	7.17	320	71	4	77.02	177	22	146	61
"Cucurbita_digitata"	-108.57672	32.965903	"USA"	"baseline"	14.11	20.71	51.7	754.2	34.46	-5.59	40.05	23	17.49	23.58	5.16	355	65	7	65.8	179	28	141	77
"Cucurbita_digitata"	-108.6745	32.444	"USA"	"baseline"	15.05	19.93	50.36	779.41	35.07	-4.51	39.58	24.11	18.75	24.8	5.78	322	60	6	65.5	159	24	130	72
"Cucurbita_digitata"	-108.67596	32.42311	"USA"	"baseline"	15.05	19.93	50.36	779.41	35.07	-4.51	39.58	24.11	18.75	24.8	5.78	322	60	6	65.5	159	24	130	72
"Cucurbita_digitata"	-108.708889	32.349722	"USA"	"baseline"	15.53	19.75	49.99	785.21	35.53	-3.96	39.5	24.59	19.33	25.35	6.17	305	56	5	65.2	149	23	123	70
"Cucurbita_digitata"	-108.7243	32.39514	"USA"	"baseline"	15.31	20	50.16	786.62	35.43	-4.45	39.88	24.43	19.09	25.16	5.95	308	56	6	63.99	150	24	123	70
"Cucurbita_digitata"	-108.75	30.833333	"MEX"	"baseline"	16.17	18.13	50.42	690.85	34.69	-1.27	35.96	23.85	15.39	24.8	7.84	419	95	5	76.05	225	34	195	81
"Cucurbita_digitata"	-109.03117	31.835372	"USA"	"baseline"	16.26	18.89	50.17	742.68	35.35	-2.29	37.64	24.75	19.91	25.46	7.32	302	65	4	77.53	164	17	131	66
"Cucurbita_digitata"	-109.198611	29.770833	"MEX"	"baseline"	19.43	17.47	52.35	604.7	36.47	3.1	33.38	25.86	18.72	26.65	11.98	627	161	7	89.08	352	39	324	137
"Cucurbita_digitata"	-109.2	30.816667	"MEX"	"baseline"	19.15	18.59	52.03	677.03	37.75	2.01	35.74	26.84	22.53	27.38	10.97	343	83	4	81.11	188	24	165	75
"Cucurbita_digitata"	-109.210556	30.8775	"MEX"	"baseline"	19.39	19.34	52.83	679.93	38.28	1.68	36.61	27.14	22.79	27.68	11.21	321	78	4	81.57	177	22	155	71
"Cucurbita_digitata"	-109.223611	30.826939	"MEX"	"baseline"	19.68	19.06	52.69	675.44	38.48	2.32	36.17	27.33	23.11	27.85	11.5	330	78	4	79.96	179	22	157	76
"Cucurbita_digitata"	-109.301111	29.882778	"MEX"	"baseline"	21.98	18.6	52.23	662.91	39.91	4.3	35.61	29.13	21.35	29.87	13.79	435	125	5	100.27	267	23	243	86
"Cucurbita_digitata"	-109.35	30.666667	"MEX"	"baseline"	20.32	18.45	52.1	666.65	38.77	3.35	35.42	27.72	19.68	28.38	12.21	348	89	4	87.59	200	22	176	74
"Cucurbita_digitata"	-109.385556	28.065278	"MEX"	"baseline"	22.62	18.38	55.73	531.06	39.11	6.13	32.98	28.23	21.83	28.94	16.07	650	179	3	112.56	447	17	386	99
"Cucurbita_digitata"	-109.429787	31.752872	"USA"	"baseline"	15.05	18.11	52.18	656.87	32.86	-1.85	34.72	22.58	18.08	23.11	7.17	481	110	7	75.21	252	36	216	104
"Cucurbita_digitata"	-109.474	32.76925	"USA"	"baseline"	17.77	19.3	48.81	800.27	37.98	-1.55	39.53	27.23	21.25	27.69	8.19	288	50	5	60.57	134	20	107	72
"Cucurbita_digitata"	-109.571389	30.931111	"MEX"	"baseline"	17.89	18.63	51.39	686.29	36.4	0.14	36.26	25.62	21.45	26.31	9.61	362	99	4	95.77	218	24	195	68
"Cucurbita_digitata"	-109.62282	27.018525	"MEX"	"baseline"	22.86	16.8	55.97	565.56	36.83	6.82	30.02	29.6	20.82	29.6	16.08	368	105	1	109.25	253	7	253	53
"Cucurbita_digitata"	-109.632856	32.801733	"USA"	"baseline"	17.69	18.72	48.88	776.17	36.92	-1.38	38.31	26.62	21.45	27.33	8.39	260	45	5	57.16	117	19	93	65
"Cucurbita_digitata"	-109.691541	32.630812	"USA"	"baseline"	17.06	18.5	48.24	781.44	36.82	-1.54	38.36	26.19	20.63	26.83	7.75	306	55	7	60.71	142	22	115	77
"Cucurbita_digitata"	-109.740636	32.875065	"USA"	"baseline"	17.69	18.5	48.44	781.32	37.01	-1.19	38.2	26.78	21.32	27.39	8.33	282	48	6	55.13	124	21	99	72
"Cucurbita_digitata"	-109.743611	29.243611	"MEX"	"baseline"	23.23	18.66	52.99	629.58	40.9	5.69	35.21	30.04	22.29	30.66	15.42	499	144	5	106.28	322	21	295	85
"Cucurbita_digitata"	-109.74622	29.19794	"MEX"	"baseline"	23.09	18.35	53.08	617.39	40.45	5.88	34.58	29.83	22.05	30.39	15.46	511	147	5	105.75	329	22	301	87
"Cucurbita_digitata"	-109.827582	32.896176	"USA"	"baseline"	17.57	18.49	48.2	781.74	36.85	-1.51	38.36	26.62	21.28	27.29	8.2	277	47	6	54.18	119	20	95	72
"Cucurbita_digitata"	-109.827582	32.896176	"USA"	"baseline"	17.57	18.49	48.2	781.74	36.85	-1.51	38.36	26.62	21.28	27.29	8.2	277	47	6	54.18	119	20	95	72
"Cucurbita_digitata"	-109.827582	32.896176	"USA"	"baseline"	17.57	18.49	48.2	781.74	36.85	-1.51	38.36	26.62	21.28	27.29	8.2	277	47	6	54.18	119	20	95	72
"Cucurbita_digitata"	-109.827582	32.896176	"USA"	"baseline"	17.57	18.49	48.2	781.74	36.85	-1.51	38.36	26.62	21.28	27.29	8.2	277	47	6	54.18	119	20	95	72
"Cucurbita_digitata"	-109.907574	31.441488	"USA"	"baseline"	15.7	15.35	47.54	654.81	32.39	0.1	32.28	23.01	19.06	23.84	7.89	485	112	6	78.57	259	33	224	106
"Cucurbita_digitata"	-109.907574	31.441488	"USA"	"baseline"	15.7	15.35	47.54	654.81	32.39	0.1	32.28	23.01	19.06	23.84	7.89	485	112	6	78.57	259	33	224	106
"Cucurbita_digitata"	-109.907574	31.441488	"USA"	"baseline"	15.7	15.35	47.54	654.81	32.39	0.1	32.28	23.01	19.06	23.84	7.89	485	112	6	78.57	259	33	224	106
"Cucurbita_digitata"	-109.907574	31.441488	"USA"	"baseline"	15.7	15.35	47.54	654.81	32.39	0.1	32.28	23.01	19.06	23.84	7.89	485	112	6	78.57	259	33	224	106
"Cucurbita_digitata"	-109.93988	32.09121	"USA"	"baseline"	16.4	18.49	50.23	724.83	35.12	-1.69	36.81	24.78	19.85	25.44	7.78	347	75	6	78.51	188	23	159	74
"Cucurbita_digitata"	-110.026006	28.539941	"MEX"	"baseline"	22.07	18.37	57.47	513.46	38.08	6.12	31.96	27.8	20.91	28.21	15.8	610	178	3	114.13	420	20	366	100
"Cucurbita_digitata"	-110.070841	31.719573	"USA"	"baseline"	17.06	16.48	47.69	699.47	34.91	0.36	34.55	24.92	20.67	25.74	8.69	360	81	5	82.69	202	24	174	73
"Cucurbita_digitata"	-110.077182	32.060181	"USA"	"baseline"	15.96	16.75	49	696.51	33.54	-0.64	34.18	24	19.2	24.66	7.71	405	86	6	75.68	214	27	181	90
"Cucurbita_digitata"	-110.077337	32.058423	"USA"	"baseline"	15.96	16.75	49	696.51	33.54	-0.64	34.18	24	19.2	24.66	7.71	405	86	6	75.68	214	27	181	90
"Cucurbita_digitata"	-110.077527	32.058608	"USA"	"baseline"	15.96	16.75	49	696.51	33.54	-0.64	34.18	24	19.2	24.66	7.71	405	86	6	75.68	214	27	181	90
"Cucurbita_digitata"	-110.077585	32.058777	"USA"	"baseline"	15.96	16.75	49	696.51	33.54	-0.64	34.18	24	19.2	24.66	7.71	405	86	6	75.68	214	27	181	90
"Cucurbita_digitata"	-110.077647	32.058691	"USA"	"baseline"	15.96	16.75	49	696.51	33.54	-0.64	34.18	24	19.2	24.66	7.71	405	86	6	75.68	214	27	181	90
"Cucurbita_digitata"	-110.077689	32.058646	"USA"	"baseline"	15.96	16.75	49	696.51	33.54	-0.64	34.18	24	19.2	24.66	7.71	405	86	6	75.68	214	27	181	90
"Cucurbita_digitata"	-110.07907	32.057918	"USA"	"baseline"	15.96	16.75	49	696.51	33.54	-0.64	34.18	24	19.2	24.66	7.71	405	86	6	75.68	214	27	181	90
"Cucurbita_digitata"	-110.101944	30.603056	"MEX"	"baseline"	17.39	17.87	52.86	610.84	34.99	1.18	33.81	24.28	16.34	24.95	10.08	556	148	4	93.39	324	37	293	113
"Cucurbita_digitata"	-110.175	30.025	"MEX"	"baseline"	21.08	18.28	52.83	621.14	38.72	4.12	34.6	27.94	20.13	28.57	13.52	478	149	4	108.09	307	23	278	83
"Cucurbita_digitata"	-110.196667	31.014167	"MEX"	"baseline"	16.59	18.42	51.82	659.17	34.86	-0.68	35.54	24.06	19.86	24.78	8.7	522	132	6	85.64	290	36	257	113
"Cucurbita_digitata"	-110.2	30	"MEX"	"baseline"	21.24	18.36	52.74	627.02	38.89	4.08	34.81	28.18	20.3	28.8	13.62	472	149	4	109.3	305	23	277	80
"Cucurbita_digitata"	-110.21556	30.00778	"MEX"	"baseline"	21.3	18.45	52.9	626.87	39.05	4.17	34.88	28.24	20.38	28.87	13.69	466	146	4	108.68	300	23	272	80
"Cucurbita_digitata"	-110.216667	30.016667	"MEX"	"baseline"	21.3	18.45	52.9	626.87	39.05	4.17	34.88	28.24	20.38	28.87	13.69	466	146	4	108.68	300	23	272	80
"Cucurbita_digitata"	-110.217778	29.865	"MEX"	"baseline"	21.4	18.72	52.99	637.53	39.17	3.85	35.32	28.57	20.39	29.13	13.69	486	149	3	108.81	318	22	282	82
"Cucurbita_digitata"	-110.225816	31.348637	"USA"	"baseline"	16.37	16.14	48.59	655.48	33.6	0.39	33.21	23.66	19.76	24.51	8.55	504	119	6	79.45	269	32	231	115
"Cucurbita_digitata"	-110.23419	31.89392	"USA"	"baseline"	17.28	18.84	51.17	708.56	35.86	-0.96	36.81	25.5	20.62	26.13	8.85	341	86	4	92.2	205	22	176	61
"Cucurbita_digitata"	-110.26738	31.471483	"USA"	"baseline"	17.15	15.99	47.63	678.99	34.4	0.83	33.56	24.7	20.71	25.57	9.05	424	104	5	85.55	240	27	207	88
"Cucurbita_digitata"	-110.416667	29.55	"MEX"	"baseline"	21.94	19.93	55.51	623.88	39.87	3.97	35.9	29.24	20.59	29.62	14.49	481	136	2	109.22	325	17	274	82
"Cucurbita_digitata"	-110.45	32.07666	"USA"	"baseline"	17.07	16.14	48.41	685.91	34.22	0.87	33.35	25.06	20.06	25.62	8.97	403	91	5	79.5	218	25	185	87
"Cucurbita_digitata"	-110.46497	31.96767	"USA"	"baseline"	17.59	17.17	49.48	699.69	35.38	0.67	34.71	25.72	20.7	26.28	9.31	397	93	5	82.39	220	25	188	82
"Cucurbita_digitata"	-110.4798	32.15091	"USA"	"baseline"	16.15	15.22	46.64	686.94	33.02	0.37	32.64	24.16	19.12	24.71	8.06	440	92	6	72.52	224	28	188	101
"Cucurbita_digitata"	-110.540201	33.733895	"USA"	"baseline"	12.68	15.79	45.3	726.46	31.34	-3.52	34.87	21.56	15.28	21.8	4.23	558	88	12	46.9	211	48	173	152
"Cucurbita_digitata"	-110.585278	31.262778	"MEX"	"baseline"	16.46	17.41	51.15	646.16	33.96	-0.09	34.05	23.86	19.47	24.46	8.75	537	134	6	83.89	295	36	259	120
"Cucurbita_digitata"	-110.591117	30.806917	"MEX"	"baseline"	17.11	17.75	52.58	620.88	34.64	0.89	33.76	24.25	19.9	24.82	9.69	549	144	5	91.89	316	34	283	120
"Cucurbita_digitata"	-110.592309	32.388407	"USA"	"baseline"	17.26	15.46	46.81	703.55	34.41	1.39	33.02	25.46	20.32	26.03	9	461	80	8	59.53	205	30	167	121
"Cucurbita_digitata"	-110.65567	31.677927	"USA"	"baseline"	16.2	17.25	50.57	663.34	33.55	-0.57	34.12	23.87	19.09	24.39	8.34	507	117	6	79.38	274	32	232	108
"Cucurbita_digitata"	-110.6625	30.855278	"MEX"	"baseline"	18.35	18.78	53.64	632.95	36.41	1.4	35.01	25.65	21.21	26.24	10.8	476	130	4	97	285	28	255	99
"Cucurbita_digitata"	-110.69144	31.99281	"USA"	"baseline"	18.61	16.81	48.69	709.5	36.34	1.82	34.52	26.87	21.71	27.41	10.24	402	89	5	76.73	213	24	179	89
"Cucurbita_digitata"	-110.725	30.870833	"MEX"	"baseline"	17.77	17.78	53.57	611.5	34.94	1.74	33.2	24.92	20.31	25.39	10.53	521	137	5	92.31	301	32	269	113
"Cucurbita_digitata"	-110.737205	31.487092	"USA"	"baseline"	15.71	15.67	49.68	632.15	31.87	0.32	31.55	23.06	18.38	23.52	8.22	539	128	6	81.72	294	32	251	119
"Cucurbita_digitata"	-110.73991	32.28579	"USA"	"baseline"	19.88	15.79	46.83	724.18	37.2	3.48	33.71	28.38	23.07	28.9	11.42	341	62	6	62.39	159	22	130	84
"Cucurbita_digitata"	-110.74407	32.28527	"USA"	"baseline"	19.88	15.79	46.83	724.18	37.2	3.48	33.71	28.38	23.07	28.9	11.42	341	62	6	62.39	159	22	130	84
"Cucurbita_digitata"	-110.75372	33.376167	"USA"	"baseline"	17.25	15.25	43.09	781.51	35.84	0.44	35.39	26.54	20.49	27.03	8.04	491	71	8	46.67	170	35	136	151
"Cucurbita_digitata"	-110.75372	33.376167	"USA"	"baseline"	17.25	15.25	43.09	781.51	35.84	0.44	35.39	26.54	20.49	27.03	8.04	491	71	8	46.67	170	35	136	151
"Cucurbita_digitata"	-110.75372	33.376167	"USA"	"baseline"	17.25	15.25	43.09	781.51	35.84	0.44	35.39	26.54	20.49	27.03	8.04	491	71	8	46.67	170	35	136	151
"Cucurbita_digitata"	-110.79334	32.29108	"USA"	"baseline"	20.44	15.35	45.44	743.77	37.58	3.8	33.78	29.13	23.79	29.7	11.74	321	58	5	60.94	147	20	120	81
"Cucurbita_digitata"	-110.802397	32.299008	"USA"	"baseline"	19.87	14.75	45.37	715.86	36.46	3.95	32.51	28.24	22.99	28.76	11.49	362	63	6	59.49	163	23	132	92
"Cucurbita_digitata"	-110.809722	30.325	"MEX"	"baseline"	17.84	17.58	54.22	591.59	34.62	2.2	32.42	24.79	20.22	25.17	10.83	570	150	3	94.77	336	32	298	122
"Cucurbita_digitata"	-110.85186	32.60843	"USA"	"baseline"	17.99	15.22	45.32	738.06	35.46	1.87	33.59	26.59	21.18	27.12	9.28	496	76	7	51.37	194	33	154	143
"Cucurbita_digitata"	-110.858333	30.958333	"MEX"	"baseline"	18.55	18.56	53.68	630.39	36.43	1.85	34.58	25.92	21.25	26.39	11.06	461	123	4	94.75	273	26	241	98
"Cucurbita_digitata"	-110.858333	30.891667	"MEX"	"baseline"	19	18.9	53.89	636.47	37.15	2.08	35.07	26.43	21.74	26.92	11.44	448	120	4	95.35	267	26	236	94
"Cucurbita_digitata"	-110.858333	30.891667	"MEX"	"baseline"	19	18.9	53.89	636.47	37.15	2.08	35.07	26.43	21.74	26.92	11.44	448	120	4	95.35	267	26	236	94
"Cucurbita_digitata"	-110.858333	30.891667	"MEX"	"baseline"	19	18.9	53.89	636.47	37.15	2.08	35.07	26.43	21.74	26.92	11.44	448	120	4	95.35	267	26	236	94
"Cucurbita_digitata"	-110.860278	30.911944	"MEX"	"baseline"	19	18.9	53.89	636.47	37.15	2.08	35.07	26.43	21.74	26.92	11.44	448	120	4	95.35	267	26	236	94
"Cucurbita_digitata"	-110.860278	30.911944	"MEX"	"baseline"	19	18.9	53.89	636.47	37.15	2.08	35.07	26.43	21.74	26.92	11.44	448	120	4	95.35	267	26	236	94
"Cucurbita_digitata"	-110.8678834	30.9554519	"MEX"	"baseline"	18.55	18.56	53.68	630.39	36.43	1.85	34.58	25.92	21.25	26.39	11.06	461	123	4	94.75	273	26	241	98
"Cucurbita_digitata"	-110.886838	29.588383	"MEX"	"baseline"	21.99	19.99	56.13	633.05	39.77	4.16	35.61	29.66	24.28	29.8	14.53	371	103	2	108.46	248	13	208	70
"Cucurbita_digitata"	-110.891389	29.562222	"MEX"	"baseline"	22.03	19.93	55.88	635.02	39.8	4.14	35.66	29.71	24.35	29.86	14.53	368	101	2	107.57	245	13	205	70
"Cucurbita_digitata"	-110.891667	31.058333	"MEX"	"baseline"	17.89	18.13	52.99	629.13	35.62	1.41	34.21	25.25	20.58	25.74	10.44	474	124	5	91.32	274	28	241	102
"Cucurbita_digitata"	-110.908333	30.675	"MEX"	"baseline"	19.82	19.16	53.93	652.05	38.05	2.53	35.52	27.47	22.62	27.91	12.04	431	117	3	98.41	262	23	232	89
"Cucurbita_digitata"	-110.911843	32.428944	"USA"	"baseline"	18.77	14.23	43.74	730.81	35.44	2.9	32.54	27.25	22.07	27.78	10.13	391	65	7	55.45	166	26	134	106
"Cucurbita_digitata"	-110.911843	32.428944	"USA"	"baseline"	18.77	14.23	43.74	730.81	35.44	2.9	32.54	27.25	22.07	27.78	10.13	391	65	7	55.45	166	26	134	106
"Cucurbita_digitata"	-110.9229	32.56842	"USA"	"baseline"	18.93	15.49	45.81	742.76	36.32	2.51	33.81	27.59	22.15	28.07	10.14	432	69	7	53.02	175	28	140	122
"Cucurbita_digitata"	-110.93063	30.69474	"MEX"	"baseline"	19.93	18.87	53.67	650.22	37.98	2.83	35.16	27.57	22.71	28	12.18	411	112	3	98.89	252	23	223	83
